claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id,display_value,presentation_role
package_number_1859,package_number,docs/rp4/results_v3_revision3.md,,"0,51006249",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B2"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1815,0.51006249,historical_external
package_number_1860,package_number,docs/rp4/results_v3_revision3.md,,"0,52219362",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_lightgbm_qlike_B2"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1816,0.52219362,historical_external
package_number_1861,package_number,docs/rp4/results_v3_revision3.md,,"0,53985035",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B0"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1817,0.53985035,historical_external
package_number_1862,package_number,docs/rp4/results_v3_revision3.md,,"0,50804318",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B0"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1818,0.50804318,historical_external
package_number_1863,package_number,docs/rp4/results_v3_revision3.md,,"0,56962653",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B0"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1819,0.56962653,historical_external
package_number_1864,package_number,docs/rp4/results_v3_revision3.md,,"0,53856780",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B1"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1820,0.53856780,historical_external
package_number_1865,package_number,docs/rp4/results_v3_revision3.md,,"0,50917050",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B1"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1821,0.50917050,historical_external
package_number_1866,package_number,docs/rp4/results_v3_revision3.md,,"0,56664405",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B1"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1822,0.56664405,historical_external
package_number_1867,package_number,docs/rp4/results_v3_revision3.md,,"0,53614532",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B2"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1823,0.53614532,historical_external
package_number_1868,package_number,docs/rp4/results_v3_revision3.md,,"0,50970308",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B2"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1824,0.50970308,historical_external
package_number_1869,package_number,docs/rp4/results_v3_revision3.md,,"0,56130055",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_log_ridge_harq_B2"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1825,0.56130055,historical_external
package_number_1870,package_number,docs/rp4/results_v3_revision3.md,,"0,52979871",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B0"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1826,0.52979871,historical_external
package_number_1871,package_number,docs/rp4/results_v3_revision3.md,,"0,50813913",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B0"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1827,0.50813913,historical_external
package_number_1872,package_number,docs/rp4/results_v3_revision3.md,,"0,55064039",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B0"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1828,0.55064039,historical_external
package_number_1873,package_number,docs/rp4/results_v3_revision3.md,,"0,52948957",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B1"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1829,0.52948957,historical_external
package_number_1874,package_number,docs/rp4/results_v3_revision3.md,,"0,50429081",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B1"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1830,0.50429081,historical_external
package_number_1875,package_number,docs/rp4/results_v3_revision3.md,,"0,55462348",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B1"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1831,0.55462348,historical_external
package_number_1876,package_number,docs/rp4/results_v3_revision3.md,,"0,53549843",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B2"", ""value"", ""estimate""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1832,0.53549843,historical_external
package_number_1877,package_number,docs/rp4/results_v3_revision3.md,,"0,51900352",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B2"", ""value"", ""ci_low""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1833,0.51900352,historical_external
package_number_1878,package_number,docs/rp4/results_v3_revision3.md,,"0,54857203",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_confirmation_lightgbm_qlike_B2"", ""value"", ""ci_high""]",.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1834,0.54857203,historical_external
package_number_1879,package_number,docs/rp4/results_v3_revision3.md,,5,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_bootstrap_block_length"", ""value""]",literal,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1835,5,historical_external
package_number_1880,package_number,docs/rp4/results_v3_revision3.md,,9.999,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_bootstrap_repetitions"", ""value""]",",.0f|es",Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1836,"9,999",historical_external
package_number_1881,package_number,docs/rp4/results_v3_revision3.md,,95,artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1_over_B0"", ""value"", ""interval""]",text_number:0,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1837,95,historical_external
package_number_1882,package_number,docs/rp4/results_v3_revision3.md,,"−0,00135296",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1_over_B0"", ""value"", ""estimate""]",+.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1838,−0.00135296,historical_external
package_number_1883,package_number,docs/rp4/results_v3_revision3.md,,"−0,00373244",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1_over_B0"", ""value"", ""ci_low""]",+.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1839,−0.00373244,historical_external
package_number_1884,package_number,docs/rp4/results_v3_revision3.md,,"+0,00093854",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1_over_B0"", ""value"", ""ci_high""]",+.8f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1840,+0.00093854,historical_external
package_number_1885,package_number,docs/rp4/results_v3_revision3.md,,"0,8742",artifacts/rp4_v3_secondary_repair/evidence.json,6280bb4cc8044aeeec7d694a5db224e0a90ba2d2182b742cc2a13c933661a36a,"[""facts"", ""auc_primary_log_ridge_harq_B1_over_B0"", ""value"", ""p_raw""]",.4f|es,Historical external document; original numeric binding kept.,SAVED_AGGREGATE_NUMERIC_BINDING,"{""artifacts/rp4_v3_secondary_closeout/evidence.json"": ""e5951301b649caed3270906aa38c86831b28de8ad218eba5a899ad0397167cd1""}",tests/contract/test_rp4_v3_secondary_projection.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1841,0.8742,historical_external
